269.997084244475	247.918779643582
270.199940537873	231.404981523946
270.408763192842	214.405483459615
270.6238193599	196.898537691871
270.845392380504	178.861078416013
271.073783032512	160.268620393206
271.309310892395	141.095148057186
271.552315827195	121.312994059705
271.803159630859	100.892706062306
272.062227821529	79.8029004256472
284.399881075747	256
284.817526385684	239.362193383846
285.247638719799	222.227735823926
285.690784761008	204.574052277342
286.147566065024	186.377178467786
286.61862178479	167.611652351682
287.10463165439	148.250395247764
287.606319261718	128.264581463075
288.124455643058	107.623495095282
288.659863237109	86.2943725152286
299.226289578527	264.318903308077
299.871458079699	247.556933955982
300.536177141512	230.287026138671
301.221349097536	212.485736542366
301.927932677185	194.128156646177
302.656947481584	175.187796435823
303.409478892578	155.636456863845
304.186683464587	135.444089764916
304.989794855664	114.578643762691
305.820130361692	93.0058945061518
314.495277439598	272.886132088037
315.381569522016	256
316.295132130047	238.594294616947
317.237243569579	220.644660940673
318.209263308779	202.125197623882
319.212638523437	183.008332264614
320.248911286116	163.264684434551
321.319726474218	142.862915010152
322.426840482256	121.769560181537
323.572130835398	99.9488482898654
330.22696190252	281.712973861329
331.368915162559	264.702852691527
332.546554461974	247.161165235168
333.761579135974	229.062598811941
335.015798154296	210.380207665384
336.311139107645	191.085279104186
337.649658092773	171.147186257614
339.03355060282	150.533225856922
340.465163544248	129.208439235516
341.947008518708	107.135414487043
346.442698195071	290.811410766107
347.855865354369	273.677669529664
349.313894963169	256
350.818957785155	237.752083066154
352.373366929174	218.90587377382
353.979589711327	199.431457505076
355.640260723383	179.296891532307
357.358196253097	158.468030181166
359.13641022245	136.908331589634
360.978131833565	114.578643762691
363.165176246764	300.194173824159
364.866210790363	282.937401188059
366.622117416014	265.123958466923
368.435594750703	246.726468443455
370.309521329882	227.715728752538
372.246970843947	208.060557207692
374.251228961947	187.727621126816
376.325811926191	166.681248692226
378.474487139159	144.883220099257
380.701295996234	122.292535921089
380.418526617558	309.874802376118
382.425277046874	292.495833867693
384.497822572232	274.54706311309
386.639452948436	256
388.853680964511	236.824222883077
391.144261670796	216.987212072466
393.515213629933	196.454165794817
395.970842444753	175.187796435823
398.515766852839	153.148104554684
401.154947720485	130.292127789058
398.228436677733	319.867709268462
400.560050393761	302.367657782724
402.969384566991	284.284271247462
405.460391085075	265.587888558462
408.037294379646	246.246803018117
410.704615333674	226.227082897409
413.467197750347	205.49237277239
416.330237709444	184.003673188279
419.299316185545	161.719095841794
422.380435358857	138.593591048271
416.62227821529	330.188252452359
419.299316185545	312.568542494924
422.067101205639	294.351554233847
424.930327088495	275.506393963767
427.894017037416	256
430.963553055941	235.796949108956
434.144708566049	214.859241821874
437.443684650606	193.146063894529
440.86715039873	170.613520762379
444.422287906398	147.214341355916
